"","StationCode","StationName","SampleDate","anomaly","Year","Month","parameters","Values"
"9137","PHB","Port Hacking",1977-09-12,-0.419737027158072,1977,4.713,"Silicate_umolL",1.2
"9138","PHB","Port Hacking",1977-09-12,-0.360606718784991,1977,4.713,"Nitrate_umolL",1.5
"9139","PHB","Port Hacking",1977-09-12,-0.285290002299806,1977,4.713,"Phosphate_umolL",0.27
"9140","PHB","Port Hacking",1977-09-12,0.0715151477054252,1977,4.713,"Phosphate_umolL",0.34
"9141","PHB","Port Hacking",1977-09-12,0.0922107223575891,1977,4.713,"Temperature_degC",17.99
"9142","PHB","Port Hacking",1977-09-12,0.294319937930873,1977,4.713,"Temperature_degC",18.44
"9143","PHB","Port Hacking",1977-09-12,0.350950565031343,1977,4.713,"Salinity_psu",35.531
"9144","PHB","Port Hacking",1977-09-12,0.392048365553757,1977,4.713,"Salinity_psu",35.536
"9145","PHB","Port Hacking",1977-09-12,0.408487485762676,1977,4.713,"Salinity_psu",35.538
"9146","PHB","Port Hacking",1977-09-21,-0.998900302310269,1977,4.713,"Phosphate_umolL",0.13
"9147","PHB","Port Hacking",1977-09-21,-0.844215194323257,1977,4.713,"Nitrate_umolL",0.01
"9148","PHB","Port Hacking",1977-09-21,-0.750090054788963,1977,4.713,"Nitrate_umolL",0.3
"9149","PHB","Port Hacking",1977-09-21,-0.693067316591499,1977,4.713,"Phosphate_umolL",0.19
"9150","PHB","Port Hacking",1977-09-21,0.0877194064559614,1977,4.713,"Temperature_degC",17.98
"9151","PHB","Port Hacking",1977-09-21,0.202998483150721,1977,4.713,"Salinity_psu",35.513
"9152","PHB","Port Hacking",1977-09-21,0.326291884717906,1977,4.713,"Salinity_psu",35.528
"9153","PHB","Port Hacking",1977-09-21,0.343724412848786,1977,4.713,"Temperature_degC",18.55
"9154","PHB","Port Hacking",1977-09-21,NA,1977,4.713,"Silicate_umolL",NA
"9155","PHB","Port Hacking",1977-09-22,-0.65271922078797,1977,4.713,"Nitrate_umolL",0.6
"9156","PHB","Port Hacking",1977-09-22,-0.489178659445653,1977,4.713,"Phosphate_umolL",0.23
"9157","PHB","Port Hacking",1977-09-22,0.400267925658217,1977,4.713,"Salinity_psu",35.537
"9158","PHB","Port Hacking",1977-09-22,0.550324944323697,1977,4.713,"Temperature_degC",19.01
"9159","PHB","Port Hacking",1977-09-22,NA,1977,4.713,"Silicate_umolL",NA
"9160","PHB","Port Hacking",1977-09-25,-1.45764978088842,1977,4.713,"Phosphate_umolL",0.04
"9161","PHB","Port Hacking",1977-09-25,-1.40667761660196,1977,4.713,"Phosphate_umolL",0.05
"9162","PHB","Port Hacking",1977-09-25,-0.844215194323257,1977,4.713,"Nitrate_umolL",0.01
"9163","PHB","Port Hacking",1977-09-25,-0.685176165454968,1977,4.713,"Nitrate_umolL",0.5
"9164","PHB","Port Hacking",1977-09-25,0.047297563341305,1977,4.713,"Temperature_degC",17.89
"9165","PHB","Port Hacking",1977-09-25,0.0517888792429326,1977,4.713,"Temperature_degC",17.9
"9166","PHB","Port Hacking",1977-09-25,0.392048365553757,1977,4.713,"Salinity_psu",35.536
"9167","PHB","Port Hacking",1977-09-25,0.408487485762676,1977,4.713,"Salinity_psu",35.538
"9168","PHB","Port Hacking",1977-09-25,NA,1977,4.713,"Silicate_umolL",NA
"9169","PHB","Port Hacking",1977-09-26,-1.3557054523155,1977,4.713,"Phosphate_umolL",0.06
"9170","PHB","Port Hacking",1977-09-26,-0.522891442119979,1977,4.713,"Nitrate_umolL",1
"9171","PHB","Port Hacking",1977-09-26,0.393128887766699,1977,4.713,"Temperature_degC",18.66
"9172","PHB","Port Hacking",1977-09-26,0.564659127747816,1977,4.713,"Salinity_psu",35.557
"9173","PHB","Port Hacking",1977-09-26,NA,1977,4.713,"Silicate_umolL",NA
"9174","PHB","Port Hacking",1977-10-03,-0.932974837080365,1977,5.23666666666667,"Silicate_umolL",0.5
"9175","PHB","Port Hacking",1977-10-03,-0.845983809450884,1977,5.23666666666667,"Phosphate_umolL",0.16
"9176","PHB","Port Hacking",1977-10-03,-0.844215194323257,1977,5.23666666666667,"Nitrate_umolL",0.01
"9177","PHB","Port Hacking",1977-10-03,-0.795011645164422,1977,5.23666666666667,"Phosphate_umolL",0.17
"9178","PHB","Port Hacking",1977-10-03,-0.786335462816853,1977,5.23666666666667,"Silicate_umolL",0.7
"9179","PHB","Port Hacking",1977-10-03,-0.750090054788963,1977,5.23666666666667,"Nitrate_umolL",0.3
"9180","PHB","Port Hacking",1977-10-03,-0.620262276120972,1977,5.23666666666667,"Nitrate_umolL",0.7
"9181","PHB","Port Hacking",1977-10-03,-0.591122988018576,1977,5.23666666666667,"Phosphate_umolL",0.21
"9182","PHB","Port Hacking",1977-10-03,-0.419737027158072,1977,5.23666666666667,"Silicate_umolL",1.2
"9183","PHB","Port Hacking",1977-10-03,0.318072324613446,1977,5.23666666666667,"Salinity_psu",35.527
"9184","PHB","Port Hacking",1977-10-03,0.383828805449239,1977,5.23666666666667,"Salinity_psu",35.535
"9185","PHB","Port Hacking",1977-10-03,0.527868364815555,1977,5.23666666666667,"Temperature_degC",18.96
"9186","PHB","Port Hacking",1977-10-03,0.572781523831839,1977,5.23666666666667,"Temperature_degC",19.06
"9187","PHB","Port Hacking",1977-10-03,0.597537368165712,1977,5.23666666666667,"Salinity_psu",35.561
"9188","PHB","Port Hacking",1977-10-03,0.599729419241611,1977,5.23666666666667,"Temperature_degC",19.12
"9189","PHB","Port Hacking",1977-10-04,-1.15181679516965,1977,5.23666666666667,"Phosphate_umolL",0.1
"9190","PHB","Port Hacking",1977-10-04,-1.07961421134388,1977,5.23666666666667,"Silicate_umolL",0.3
"9191","PHB","Port Hacking",1977-10-04,-0.620262276120972,1977,5.23666666666667,"Nitrate_umolL",0.7
"9192","PHB","Port Hacking",1977-10-04,0.342731004926883,1977,5.23666666666667,"Salinity_psu",35.53
"9193","PHB","Port Hacking",1977-10-04,0.729977580388837,1977,5.23666666666667,"Temperature_degC",19.41
"9194","PHB","Port Hacking",1977-10-09,-0.845983809450884,1977,5.23666666666667,"Phosphate_umolL",0.16
"9195","PHB","Port Hacking",1977-10-09,-0.786335462816853,1977,5.23666666666667,"Silicate_umolL",0.7
"9196","PHB","Port Hacking",1977-10-09,-0.750090054788963,1977,5.23666666666667,"Nitrate_umolL",0.3
"9197","PHB","Port Hacking",1977-10-09,-0.744039480877961,1977,5.23666666666667,"Phosphate_umolL",0.18
"9198","PHB","Port Hacking",1977-10-09,-0.713015775685097,1977,5.23666666666667,"Silicate_umolL",0.8
"9199","PHB","Port Hacking",1977-10-09,-0.685176165454968,1977,5.23666666666667,"Nitrate_umolL",0.5
"9200","PHB","Port Hacking",1977-10-09,-0.65271922078797,1977,5.23666666666667,"Nitrate_umolL",0.6
"9201","PHB","Port Hacking",1977-10-09,-0.566376401421584,1977,5.23666666666667,"Silicate_umolL",1
"9202","PHB","Port Hacking",1977-10-09,-0.540150823732114,1977,5.23666666666667,"Phosphate_umolL",0.22
"9203","PHB","Port Hacking",1977-10-09,0.289828622029244,1977,5.23666666666667,"Temperature_degC",18.43
"9204","PHB","Port Hacking",1977-10-09,0.30330256973413,1977,5.23666666666667,"Temperature_degC",18.46
"9205","PHB","Port Hacking",1977-10-09,0.442533362684613,1977,5.23666666666667,"Temperature_degC",18.77
"9206","PHB","Port Hacking",1977-10-09,0.45780484638955,1977,5.23666666666667,"Salinity_psu",35.544
"9207","PHB","Port Hacking",1977-10-09,0.466024406494068,1977,5.23666666666667,"Salinity_psu",35.545
"9208","PHB","Port Hacking",1977-10-09,0.581098247956735,1977,5.23666666666667,"Salinity_psu",35.559
"9209","PHB","Port Hacking",1977-10-16,-1.07961421134388,1977,5.23666666666667,"Silicate_umolL",0.3
"9210","PHB","Port Hacking",1977-10-16,-0.896955973737346,1977,5.23666666666667,"Phosphate_umolL",0.15
"9211","PHB","Port Hacking",1977-10-16,-0.795011645164422,1977,5.23666666666667,"Phosphate_umolL",0.17
"9212","PHB","Port Hacking",1977-10-16,-0.782546999455961,1977,5.23666666666667,"Nitrate_umolL",0.2
"9213","PHB","Port Hacking",1977-10-16,-0.744039480877961,1977,5.23666666666667,"Phosphate_umolL",0.18
"9214","PHB","Port Hacking",1977-10-16,-0.117564360923959,1977,5.23666666666667,"Salinity_psu",35.474
"9215","PHB","Port Hacking",1977-10-16,0.150597829078761,1977,5.23666666666667,"Temperature_degC",18.12
"9216","PHB","Port Hacking",1977-10-16,0.164071776783645,1977,5.23666666666667,"Temperature_degC",18.15
"9217","PHB","Port Hacking",1977-10-16,0.260535403882113,1977,5.23666666666667,"Salinity_psu",35.52
"9218","PHB","Port Hacking",1977-10-16,0.35719836055367,1977,5.23666666666667,"Temperature_degC",18.58
"9219","PHB","Port Hacking",1977-10-24,-1.29224130402597,1977,5.23666666666667,"Silicate_umolL",0.01
"9220","PHB","Port Hacking",1977-10-24,-1.22625358560739,1977,5.23666666666667,"Silicate_umolL",0.1
"9221","PHB","Port Hacking",1977-10-24,-1.07961421134388,1977,5.23666666666667,"Silicate_umolL",0.3
"9222","PHB","Port Hacking",1977-10-24,-0.845983809450884,1977,5.23666666666667,"Phosphate_umolL",0.16
"9223","PHB","Port Hacking",1977-10-24,-0.782546999455961,1977,5.23666666666667,"Nitrate_umolL",0.2
"9224","PHB","Port Hacking",1977-10-24,-0.750090054788963,1977,5.23666666666667,"Nitrate_umolL",0.3
"9225","PHB","Port Hacking",1977-10-24,-0.65271922078797,1977,5.23666666666667,"Nitrate_umolL",0.6
"9226","PHB","Port Hacking",1977-10-24,-0.540150823732114,1977,5.23666666666667,"Phosphate_umolL",0.22
"9227","PHB","Port Hacking",1977-10-24,0.0303877209566623,1977,5.23666666666667,"Salinity_psu",35.492
"9228","PHB","Port Hacking",1977-10-24,0.132632565472245,1977,5.23666666666667,"Temperature_degC",18.08
"9229","PHB","Port Hacking",1977-10-24,0.24042414711133,1977,5.23666666666667,"Temperature_degC",18.32
"9230","PHB","Port Hacking",1977-10-24,0.252315843777595,1977,5.23666666666667,"Salinity_psu",35.519
"9231","PHB","Port Hacking",1977-10-24,0.42007678317647,1977,5.23666666666667,"Temperature_degC",18.72
"9232","PHB","Port Hacking",1977-10-24,0.474243966598527,1977,5.23666666666667,"Salinity_psu",35.546
"9233","PHB","Port Hacking",1977-10-25,-1.22625358560739,1977,5.23666666666667,"Silicate_umolL",0.1
"9234","PHB","Port Hacking",1977-10-25,-0.65271922078797,1977,5.23666666666667,"Nitrate_umolL",0.6
"9235","PHB","Port Hacking",1977-10-25,-0.540150823732114,1977,5.23666666666667,"Phosphate_umolL",0.22
"9236","PHB","Port Hacking",1977-10-25,0.589317808061253,1977,5.23666666666667,"Salinity_psu",35.56
"9237","PHB","Port Hacking",1977-10-25,0.703029684979066,1977,5.23666666666667,"Temperature_degC",19.35
"9238","PHB","Port Hacking",1977-10-31,-1.29224130402597,1977,5.23666666666667,"Silicate_umolL",0.01
"9239","PHB","Port Hacking",1977-10-31,-0.750090054788963,1977,5.23666666666667,"Nitrate_umolL",0.3
"9240","PHB","Port Hacking",1977-10-31,-0.685176165454968,1977,5.23666666666667,"Nitrate_umolL",0.5
"9241","PHB","Port Hacking",1977-10-31,-0.65271922078797,1977,5.23666666666667,"Nitrate_umolL",0.6
"9242","PHB","Port Hacking",1977-10-31,-0.540150823732114,1977,5.23666666666667,"Phosphate_umolL",0.22
"9243","PHB","Port Hacking",1977-10-31,-0.471005445416536,1977,5.23666666666667,"Salinity_psu",35.431
"9244","PHB","Port Hacking",1977-10-31,-0.380590284267248,1977,5.23666666666667,"Salinity_psu",35.442
"9245","PHB","Port Hacking",1977-10-31,-0.306614243326937,1977,5.23666666666667,"Salinity_psu",35.451
"9246","PHB","Port Hacking",1977-10-31,0.00238440432501936,1977,5.23666666666667,"Temperature_degC",17.79
"9247","PHB","Port Hacking",1977-10-31,0.0383149315380482,1977,5.23666666666667,"Temperature_degC",17.87
"9248","PHB","Port Hacking",1977-10-31,0.0715151477054252,1977,5.23666666666667,"Phosphate_umolL",0.34
"9249","PHB","Port Hacking",1977-10-31,0.137123881373875,1977,5.23666666666667,"Temperature_degC",18.09
"9250","PHB","Port Hacking",1977-10-31,NA,1977,5.23666666666667,"Silicate_umolL",NA
"9251","PHB","Port Hacking",1977-11-01,-0.65271922078797,1977,5.76033333333333,"Nitrate_umolL",0.6
"9252","PHB","Port Hacking",1977-11-01,-0.183345673726883,1977,5.76033333333333,"Phosphate_umolL",0.29
"9253","PHB","Port Hacking",1977-11-01,0.835904611195622,1977,5.76033333333333,"Salinity_psu",35.59
"9254","PHB","Port Hacking",1977-11-01,0.855734425634435,1977,5.76033333333333,"Temperature_degC",19.69
"9255","PHB","Port Hacking",1977-11-01,NA,1977,5.76033333333333,"Silicate_umolL",NA
"9256","PHB","Port Hacking",1977-11-06,-1.29224130402597,1977,5.76033333333333,"Silicate_umolL",0.01
"9257","PHB","Port Hacking",1977-11-06,-0.815003944122959,1977,5.76033333333333,"Nitrate_umolL",0.1
"9258","PHB","Port Hacking",1977-11-06,-0.795011645164422,1977,5.76033333333333,"Phosphate_umolL",0.17
"9259","PHB","Port Hacking",1977-11-06,-0.717633110121965,1977,5.76033333333333,"Nitrate_umolL",0.4
"9260","PHB","Port Hacking",1977-11-06,-0.693067316591499,1977,5.76033333333333,"Phosphate_umolL",0.19
"9261","PHB","Port Hacking",1977-11-06,-0.540150823732114,1977,5.76033333333333,"Phosphate_umolL",0.22
"9262","PHB","Port Hacking",1977-11-06,-0.490434497452981,1977,5.76033333333333,"Nitrate_umolL",1.1
"9263","PHB","Port Hacking",1977-11-06,-0.125783921028419,1977,5.76033333333333,"Salinity_psu",35.473
"9264","PHB","Port Hacking",1977-11-06,-0.0929056806105224,1977,5.76033333333333,"Salinity_psu",35.477
"9265","PHB","Port Hacking",1977-11-06,0.334741781045529,1977,5.76033333333333,"Temperature_degC",18.53
"9266","PHB","Port Hacking",1977-11-06,0.343724412848786,1977,5.76033333333333,"Temperature_degC",18.55
"9267","PHB","Port Hacking",1977-11-06,0.35719836055367,1977,5.76033333333333,"Temperature_degC",18.58
"9268","PHB","Port Hacking",1977-11-07,-1.07961421134388,1977,5.76033333333333,"Silicate_umolL",0.3
"9269","PHB","Port Hacking",1977-11-07,-0.685176165454968,1977,5.76033333333333,"Nitrate_umolL",0.5
"9270","PHB","Port Hacking",1977-11-07,-0.642095152305038,1977,5.76033333333333,"Phosphate_umolL",0.2
"9271","PHB","Port Hacking",1977-11-07,0.819465490986645,1977,5.76033333333333,"Salinity_psu",35.588
"9272","PHB","Port Hacking",1977-11-07,0.851243109732806,1977,5.76033333333333,"Temperature_degC",19.68
"9273","PHB","Port Hacking",1977-11-15,-1.29224130402597,1977,5.76033333333333,"Silicate_umolL",0.01
"9274","PHB","Port Hacking",1977-11-15,-1.22625358560739,1977,5.76033333333333,"Silicate_umolL",0.1
"9275","PHB","Port Hacking",1977-11-15,-0.65271922078797,1977,5.76033333333333,"Nitrate_umolL",0.6
"9276","PHB","Port Hacking",1977-11-15,-0.555348386786977,1977,5.76033333333333,"Nitrate_umolL",0.9
"9277","PHB","Port Hacking",1977-11-15,-0.438206495159191,1977,5.76033333333333,"Phosphate_umolL",0.24
"9278","PHB","Port Hacking",1977-11-15,-0.38723433087273,1977,5.76033333333333,"Phosphate_umolL",0.25
"9279","PHB","Port Hacking",1977-11-15,-0.285290002299806,1977,5.76033333333333,"Phosphate_umolL",0.27
"9280","PHB","Port Hacking",1977-11-15,-0.232638202386626,1977,5.76033333333333,"Salinity_psu",35.46
"9281","PHB","Port Hacking",1977-11-15,-0.117564360923959,1977,5.76033333333333,"Salinity_psu",35.474
"9282","PHB","Port Hacking",1977-11-15,0.0113670361282762,1977,5.76033333333333,"Temperature_degC",17.81
"9283","PHB","Port Hacking",1977-11-15,0.0742454587510754,1977,5.76033333333333,"Temperature_degC",17.95
"9284","PHB","Port Hacking",1977-11-15,0.186559362941802,1977,5.76033333333333,"Salinity_psu",35.511
"9285","PHB","Port Hacking",1977-11-15,0.325759149242272,1977,5.76033333333333,"Temperature_degC",18.51
"9286","PHB","Port Hacking",1977-11-16,-1.15293389847563,1977,5.76033333333333,"Silicate_umolL",0.2
"9287","PHB","Port Hacking",1977-11-16,-0.844215194323257,1977,5.76033333333333,"Nitrate_umolL",0.01
"9288","PHB","Port Hacking",1977-11-16,-0.591122988018576,1977,5.76033333333333,"Phosphate_umolL",0.21
"9289","PHB","Port Hacking",1977-11-16,0.811245930882185,1977,5.76033333333333,"Salinity_psu",35.587
"9290","PHB","Port Hacking",1977-11-16,0.824295214323036,1977,5.76033333333333,"Temperature_degC",19.62
"9291","PHB","Port Hacking",1977-11-21,-1.29224130402597,1977,5.76033333333333,"Silicate_umolL",0.01
"9292","PHB","Port Hacking",1977-11-21,-1.22625358560739,1977,5.76033333333333,"Silicate_umolL",0.1
"9293","PHB","Port Hacking",1977-11-21,-0.998900302310269,1977,5.76033333333333,"Phosphate_umolL",0.13
"9294","PHB","Port Hacking",1977-11-21,-0.782546999455961,1977,5.76033333333333,"Nitrate_umolL",0.2
"9295","PHB","Port Hacking",1977-11-21,-0.750090054788963,1977,5.76033333333333,"Nitrate_umolL",0.3
"9296","PHB","Port Hacking",1977-11-21,-0.717633110121965,1977,5.76033333333333,"Nitrate_umolL",0.4
"9297","PHB","Port Hacking",1977-11-21,-0.642095152305038,1977,5.76033333333333,"Phosphate_umolL",0.2
"9298","PHB","Port Hacking",1977-11-21,-0.38723433087273,1977,5.76033333333333,"Phosphate_umolL",0.25
"9299","PHB","Port Hacking",1977-11-21,-0.240857762491086,1977,5.76033333333333,"Salinity_psu",35.459
"9300","PHB","Port Hacking",1977-11-21,-0.117564360923959,1977,5.76033333333333,"Salinity_psu",35.474
"9301","PHB","Port Hacking",1977-11-21,-0.0846861205060045,1977,5.76033333333333,"Salinity_psu",35.478
"9302","PHB","Port Hacking",1977-11-21,0.168563092685274,1977,5.76033333333333,"Temperature_degC",18.16
"9303","PHB","Port Hacking",1977-11-21,0.173054408586904,1977,5.76033333333333,"Temperature_degC",18.17
"9304","PHB","Port Hacking",1977-11-21,0.231441515308074,1977,5.76033333333333,"Temperature_degC",18.3
"9305","PHB","Port Hacking",1977-11-22,-1.22625358560739,1977,5.76033333333333,"Silicate_umolL",0.1
"9306","PHB","Port Hacking",1977-11-22,-0.896955973737346,1977,5.76033333333333,"Phosphate_umolL",0.15
"9307","PHB","Port Hacking",1977-11-22,-0.782546999455961,1977,5.76033333333333,"Nitrate_umolL",0.2
"9308","PHB","Port Hacking",1977-11-22,0.959198012762748,1977,5.76033333333333,"Salinity_psu",35.605
"9309","PHB","Port Hacking",1977-11-22,1.09826548432237,1977,5.76033333333333,"Temperature_degC",20.23
"9310","PHB","Port Hacking",1977-11-28,-1.29224130402597,1977,5.76033333333333,"Silicate_umolL",0.01
"9311","PHB","Port Hacking",1977-11-28,-0.845983809450884,1977,5.76033333333333,"Phosphate_umolL",0.16
"9312","PHB","Port Hacking",1977-11-28,-0.795011645164422,1977,5.76033333333333,"Phosphate_umolL",0.17
"9313","PHB","Port Hacking",1977-11-28,-0.782546999455961,1977,5.76033333333333,"Nitrate_umolL",0.2
"9314","PHB","Port Hacking",1977-11-28,-0.380590284267248,1977,5.76033333333333,"Salinity_psu",35.442
"9315","PHB","Port Hacking",1977-11-28,-0.372370724162788,1977,5.76033333333333,"Salinity_psu",35.443
"9316","PHB","Port Hacking",1977-11-28,0.186528356291788,1977,5.76033333333333,"Temperature_degC",18.2
"9317","PHB","Port Hacking",1977-11-28,0.195510988095045,1977,5.76033333333333,"Temperature_degC",18.22
"9318","PHB","Port Hacking",1977-11-28,0.433146166076113,1977,5.76033333333333,"Salinity_psu",35.541
"9319","PHB","Port Hacking",1977-11-28,0.622185998749754,1977,5.76033333333333,"Temperature_degC",19.17
"9320","PHB","Port Hacking",1977-11-28,NA,1977,5.76033333333333,"Silicate_umolL",NA
"9321","PHB","Port Hacking",1977-12-05,-1.29224130402597,1977,6.284,"Silicate_umolL",0.01
"9322","PHB","Port Hacking",1977-12-05,-1.04987246659673,1977,6.284,"Phosphate_umolL",0.12
"9323","PHB","Port Hacking",1977-12-05,-0.782546999455961,1977,6.284,"Nitrate_umolL",0.2
"9324","PHB","Port Hacking",1977-12-05,-0.750090054788963,1977,6.284,"Nitrate_umolL",0.3
"9325","PHB","Port Hacking",1977-12-05,-0.744039480877961,1977,6.284,"Phosphate_umolL",0.18
"9326","PHB","Port Hacking",1977-12-05,-0.587805331453975,1977,6.284,"Nitrate_umolL",0.8
"9327","PHB","Port Hacking",1977-12-05,0.301633204404469,1977,6.284,"Salinity_psu",35.525
"9328","PHB","Port Hacking",1977-12-05,0.408487485762676,1977,6.284,"Salinity_psu",35.538
"9329","PHB","Port Hacking",1977-12-05,0.803026370777667,1977,6.284,"Salinity_psu",35.586
"9330","PHB","Port Hacking",1977-12-05,0.914121532355605,1977,6.284,"Temperature_degC",19.82
"9331","PHB","Port Hacking",1977-12-05,0.968017323175148,1977,6.284,"Temperature_degC",19.94
"9332","PHB","Port Hacking",1977-12-05,1.28240943628914,1977,6.284,"Temperature_degC",20.64
"9333","PHB","Port Hacking",1977-12-05,NA,1977,6.284,"Silicate_umolL",NA
"9334","PHB","Port Hacking",1977-12-06,-0.795011645164422,1977,6.284,"Phosphate_umolL",0.17
"9335","PHB","Port Hacking",1977-12-06,-0.587805331453975,1977,6.284,"Nitrate_umolL",0.8
"9336","PHB","Port Hacking",1977-12-06,0.61397648837469,1977,6.284,"Salinity_psu",35.563
"9337","PHB","Port Hacking",1977-12-06,2.11330287809041,1977,6.284,"Temperature_degC",22.49
"9338","PHB","Port Hacking",1977-12-06,NA,1977,6.284,"Silicate_umolL",NA
"9339","PHB","Port Hacking",1977-12-12,-1.29224130402597,1977,6.284,"Silicate_umolL",0.01
"9340","PHB","Port Hacking",1977-12-12,-0.815003944122959,1977,6.284,"Nitrate_umolL",0.1
"9341","PHB","Port Hacking",1977-12-12,-0.782546999455961,1977,6.284,"Nitrate_umolL",0.2
"9342","PHB","Port Hacking",1977-12-12,-0.744039480877961,1977,6.284,"Phosphate_umolL",0.18
"9343","PHB","Port Hacking",1977-12-12,-0.642095152305038,1977,6.284,"Phosphate_umolL",0.2
"9344","PHB","Port Hacking",1977-12-12,-0.336262166586268,1977,6.284,"Phosphate_umolL",0.26
"9345","PHB","Port Hacking",1977-12-12,-0.27373600290904,1977,6.284,"Salinity_psu",35.455
"9346","PHB","Port Hacking",1977-12-12,-0.00249051946123412,1977,6.284,"Salinity_psu",35.488
"9347","PHB","Port Hacking",1977-12-12,0.37560924534478,1977,6.284,"Salinity_psu",35.534
"9348","PHB","Port Hacking",1977-12-12,0.599729419241611,1977,6.284,"Temperature_degC",19.12
"9349","PHB","Port Hacking",1977-12-12,0.855734425634435,1977,6.284,"Temperature_degC",19.69
"9350","PHB","Port Hacking",1977-12-12,1.33630522710869,1977,6.284,"Temperature_degC",20.76
"9351","PHB","Port Hacking",1977-12-13,-1.29224130402597,1977,6.284,"Silicate_umolL",0.01
"9352","PHB","Port Hacking",1977-12-13,-0.685176165454968,1977,6.284,"Nitrate_umolL",0.5
"9353","PHB","Port Hacking",1977-12-13,-0.489178659445653,1977,6.284,"Phosphate_umolL",0.23
"9354","PHB","Port Hacking",1977-12-13,0.326291884717906,1977,6.284,"Salinity_psu",35.528
"9355","PHB","Port Hacking",1977-12-13,1.43062286104288,1977,6.284,"Temperature_degC",20.97
"9356","PHB","Port Hacking",1977-12-19,-0.998900302310269,1977,6.284,"Phosphate_umolL",0.13
"9357","PHB","Port Hacking",1977-12-19,-0.896955973737346,1977,6.284,"Phosphate_umolL",0.15
"9358","PHB","Port Hacking",1977-12-19,-0.782546999455961,1977,6.284,"Nitrate_umolL",0.2
"9359","PHB","Port Hacking",1977-12-19,-0.744039480877961,1977,6.284,"Phosphate_umolL",0.18
"9360","PHB","Port Hacking",1977-12-19,-0.0846861205060045,1977,6.284,"Salinity_psu",35.478
"9361","PHB","Port Hacking",1977-12-19,-0.0682470002970854,1977,6.284,"Salinity_psu",35.48
"9362","PHB","Port Hacking",1977-12-19,0.0468268411656398,1977,6.284,"Salinity_psu",35.494
"9363","PHB","Port Hacking",1977-12-19,1.16114390694517,1977,6.284,"Temperature_degC",20.37
"9364","PHB","Port Hacking",1977-12-19,1.1656352228468,1977,6.284,"Temperature_degC",20.38
"9365","PHB","Port Hacking",1977-12-19,1.34528785891194,1977,6.284,"Temperature_degC",20.78
"9366","PHB","Port Hacking",1977-12-19,NA,1977,6.284,"Silicate_umolL",NA
"9367","PHB","Port Hacking",1977-12-20,-1.10084463088319,1977,6.284,"Phosphate_umolL",0.11
"9368","PHB","Port Hacking",1977-12-20,-0.750090054788963,1977,6.284,"Nitrate_umolL",0.3
"9369","PHB","Port Hacking",1977-12-20,0.515341767120942,1977,6.284,"Salinity_psu",35.551
"9370","PHB","Port Hacking",1977-12-20,1.63273207661617,1977,6.284,"Temperature_degC",21.42
"9371","PHB","Port Hacking",1977-12-20,NA,1977,6.284,"Silicate_umolL",NA
"9372","PHB","Port Hacking",1977-12-29,-0.998900302310269,1977,6.284,"Phosphate_umolL",0.13
"9373","PHB","Port Hacking",1977-12-29,-0.782546999455961,1977,6.284,"Nitrate_umolL",0.2
"9374","PHB","Port Hacking",1977-12-29,0.350950565031343,1977,6.284,"Salinity_psu",35.531
"9375","PHB","Port Hacking",1977-12-29,1.27791812038751,1977,6.284,"Temperature_degC",20.63
"9376","PHB","Port Hacking",1977-12-29,1.32732259530543,1977,6.284,"Temperature_degC",20.74
"9377","PHB","Port Hacking",1977-12-29,NA,1977,6.284,"Nitrate_umolL",NA
"9378","PHB","Port Hacking",1977-12-29,NA,1977,6.284,"Phosphate_umolL",NA
"9379","PHB","Port Hacking",1977-12-29,NA,1977,6.284,"Salinity_psu",NA
"9380","PHB","Port Hacking",1977-12-29,NA,1977,6.284,"Silicate_umolL",NA
"9381","PHB","Port Hacking",1978-01-06,-1.19432673461061,1978,0.523666666666667,"Salinity_psu",35.343
"9382","PHB","Port Hacking",1978-01-06,-0.844215194323257,1978,0.523666666666667,"Nitrate_umolL",0.01
"9383","PHB","Port Hacking",1978-01-06,-0.795011645164422,1978,0.523666666666667,"Phosphate_umolL",0.17
"9384","PHB","Port Hacking",1978-01-06,-0.65271922078797,1978,0.523666666666667,"Nitrate_umolL",0.6
"9385","PHB","Port Hacking",1978-01-06,-0.489178659445653,1978,0.523666666666667,"Phosphate_umolL",0.23
"9386","PHB","Port Hacking",1978-01-06,-0.142223041237396,1978,0.523666666666667,"Salinity_psu",35.471
"9387","PHB","Port Hacking",1978-01-06,1.58781891759988,1978,0.523666666666667,"Temperature_degC",21.32
"9388","PHB","Port Hacking",1978-01-06,1.62374944481291,1978,0.523666666666667,"Temperature_degC",21.4
"9389","PHB","Port Hacking",1978-01-06,NA,1978,0.523666666666667,"Silicate_umolL",NA
"9390","PHB","Port Hacking",1978-01-09,-1.10084463088319,1978,0.523666666666667,"Phosphate_umolL",0.11
"9391","PHB","Port Hacking",1978-01-09,-0.947928138023807,1978,0.523666666666667,"Phosphate_umolL",0.14
"9392","PHB","Port Hacking",1978-01-09,-0.844215194323257,1978,0.523666666666667,"Nitrate_umolL",0.01
"9393","PHB","Port Hacking",1978-01-09,-0.240857762491086,1978,0.523666666666667,"Salinity_psu",35.459
"9394","PHB","Port Hacking",1978-01-09,-0.0189296396702116,1978,0.523666666666667,"Salinity_psu",35.486
"9395","PHB","Port Hacking",1978-01-09,1.59231023350151,1978,0.523666666666667,"Temperature_degC",21.33
"9396","PHB","Port Hacking",1978-01-09,1.86178918759922,1978,0.523666666666667,"Temperature_degC",21.93
