Latitude,Longitude,Year,Month,Day,sea_surface_temperature,GSLA,chl_oc3
-19.30847,147.61842,2009,12,15,NA,0.04679694483766212,NA
-19.30847,147.61842,2010,1,19,NA,0.08410520908041241,NA
-19.30847,147.61842,2010,2,24,NA,0.06390616884566498,NA
-19.30847,147.61842,2010,4,13,NA,0.02356743082789502,NA
-19.30847,147.61842,2010,5,21,NA,0.06100121454217863,NA
-19.30847,147.61842,2010,7,29,NA,0.0899292468425577,NA
-19.30847,147.61842,2010,8,17,NA,0.05944700747319275,NA
-19.30847,147.61842,2010,9,9,NA,0.03030703784522471,NA
-19.30847,147.61842,2010,11,1,NA,0.09592000863573964,NA
-19.30847,147.61842,2010,12,8,NA,0.055889286200732344,NA
-19.30847,147.61842,2011,1,18,NA,0.007039267969207681,NA
-19.30847,147.61842,2011,2,17,NA,0.019578770322670344,NA
-19.30847,147.61842,2011,3,23,NA,NA,NA
-19.30847,147.61842,2011,4,14,NA,0.02174476981062976,NA
-19.30847,147.61842,2011,5,27,NA,0.01499626142554133,NA
-19.30847,147.61842,2011,6,16,NA,0.01411325165840466,NA
-19.30847,147.61842,2011,7,20,NA,0.00880180230781893,NA
-19.30847,147.61842,2011,8,11,NA,0.008375111071462528,NA
-19.30847,147.61842,2011,9,8,NA,0.0036927959959104574,NA
-19.30847,147.61842,2011,10,27,NA,0.02368023338919136,NA
-19.30847,147.61842,2011,12,13,NA,0.021902451182355964,NA
-19.30847,147.61842,2012,1,12,NA,0.01882639280972945,NA
-19.30847,147.61842,2012,2,8,NA,0.04247096882486686,NA
-19.30847,147.61842,2012,4,2,NA,0.06826642613192901,NA
-19.30847,147.61842,2012,4,24,NA,0.028560674265891484,NA
-19.30847,147.61842,2012,6,4,NA,0.005951200158698671,NA
-19.30847,147.61842,2012,6,15,NA,0.03645322034530525,NA
-19.30847,147.61842,2012,7,26,NA,0.028139625441748035,NA
-19.30847,147.61842,2012,8,15,NA,0.05284869200758905,NA
-19.30847,147.61842,2012,9,18,NA,0.022233638579601683,NA
-19.30847,147.61842,2012,10,26,NA,0.03680644922462022,NA
-19.30847,147.61842,2012,11,29,NA,0.05764972126521706,NA
-19.30847,147.61842,2012,12,19,NA,0.10561260908414251,NA
-19.30847,147.61842,2013,1,31,NA,0.02787814956602329,NA
-19.30847,147.61842,2013,2,20,NA,0.022835374364599426,NA
-19.30847,147.61842,2013,4,16,NA,0.04350421220547722,NA
-19.30847,147.61842,2013,5,15,NA,0.03389082968787457,NA
-19.30847,147.61842,2013,6,11,NA,0.06048408746286152,NA
-19.30847,147.61842,2013,7,19,NA,0.03296897067974235,NA
-19.30847,147.61842,2013,8,8,NA,0.00872565244713628,NA
-19.30847,147.61842,2013,9,12,NA,0.036543646938409884,NA
-19.30847,147.61842,2013,10,15,NA,0.006887115397331624,NA
-19.30847,147.61842,2013,11,14,NA,0.012105860151882766,NA
-19.30847,147.61842,2013,12,5,NA,0.02676909739000594,NA
-19.30847,147.61842,2014,1,22,NA,0.04545631802128529,NA
-19.30847,147.61842,2014,2,20,NA,0.0399883349694895,NA
-19.30847,147.61842,2014,3,17,NA,0.04348106212815596,NA
-19.30847,147.61842,2014,5,1,NA,0.044868545166105174,NA
-19.30847,147.61842,2014,5,27,NA,0.027331437765875377,NA
-19.30847,147.61842,2014,6,24,NA,0.03821371307981108,NA
-19.30847,147.61842,2014,7,17,NA,0.03683470753496542,NA
-19.30847,147.61842,2014,8,20,NA,0.011187465065663836,NA
-19.30847,147.61842,2014,9,10,NA,0.029303974463103566,NA
-19.30847,147.61842,2014,10,14,NA,0.024358663517560563,NA
-19.30847,147.61842,2014,11,20,NA,0.014890716636402016,NA
-19.30847,147.61842,2014,12,9,NA,0.003128194955213404,NA
-19.30847,147.61842,2015,1,19,NA,0.0529536009847456,NA
-19.30847,147.61842,2015,2,24,NA,0.006459849744912233,NA
-19.30847,147.61842,2015,3,24,NA,0.03441817581660345,NA
-19.30847,147.61842,2015,4,30,NA,0.036241283017716265,NA
-19.30847,147.61842,2015,6,1,NA,0.006138475688168209,NA
-19.30847,147.61842,2015,6,18,NA,0.044317508114373814,NA
-19.30847,147.61842,2015,8,4,NA,0.013360529131209551,NA
-19.30847,147.61842,2015,8,25,NA,0.005289955696621041,NA
-19.30847,147.61842,2015,9,23,NA,0.044510017853600474,NA
-19.30847,147.61842,2015,10,27,NA,0.00993774129064746,NA
-19.30847,147.61842,2015,11,11,NA,0.04522459987645467,NA
-19.30847,147.61842,2015,12,3,NA,0.030920704539884408,NA
-19.30847,147.61842,2016,1,22,NA,0.012188904982284981,NA
-19.30847,147.61842,2016,2,15,NA,0.08610024579078338,NA
-19.30847,147.61842,2016,3,21,NA,0.03970518669983062,NA
-19.30847,147.61842,2016,5,3,NA,0.02254165416236434,NA
-19.30847,147.61842,2016,6,1,NA,0.05143860232136368,NA
-19.30847,147.61842,2016,6,24,NA,0.020340331786473424,NA
-19.30847,147.61842,2016,7,25,NA,0.048056082573043495,NA
-19.30847,147.61842,2016,8,23,NA,0.010399058207032815,NA
-19.30847,147.61842,2016,9,27,NA,0.01625829041024439,NA
-19.30847,147.61842,2016,10,12,NA,0.06121857285175221,NA
-19.30847,147.61842,2016,11,8,NA,0.036246934679785306,NA
-19.30847,147.61842,2016,12,7,NA,0.021955709786088913,NA
-19.30847,147.61842,2017,1,20,NA,0.013141325380960375,NA
-19.30847,147.61842,2017,2,20,NA,0.02116618090631183,NA
-19.30847,147.61842,2017,3,22,NA,NA,NA
-19.30847,147.61842,2017,4,26,NA,0.01640394915538736,NA
-19.30847,147.61842,2017,5,28,NA,0.01922695435887263,NA
-19.30847,147.61842,2017,7,5,NA,0.04107910574881414,NA
-19.30847,147.61842,2017,7,24,NA,0.023219334580459074,NA
-19.30847,147.61842,2017,8,16,NA,0.0379028716660139,NA
-19.30847,147.61842,2017,9,6,NA,0.058206467649038564,NA
-19.30847,147.61842,2017,10,25,NA,0.019834508031294384,NA
-19.30847,147.61842,2017,11,30,NA,0.04206125158317184,NA
-19.30847,147.61842,2017,12,15,NA,0.05898074535249699,NA
-19.30847,147.61842,2018,1,30,NA,0.08069725685278155,0
-19.30847,147.61842,2018,2,20,NA,0.06218523774564243,NA
-19.30847,147.61842,2018,3,29,NA,0.15017031283645052,NA
-19.30847,147.61842,2018,4,25,NA,0.10673446400484686,NA
-19.30847,147.61842,2018,6,2,NA,0.04815781249028621,NA
-19.30847,147.61842,2018,6,21,NA,0.04347708289669919,NA
-19.30847,147.61842,2018,7,20,NA,0.04920054414202401,NA
-19.30847,147.61842,2018,8,17,NA,NA,NA
-19.30847,147.61842,2018,9,27,NA,0.027597065883120237,NA
-19.30847,147.61842,2018,10,11,NA,0.008964948957014024,NA
-19.30847,147.61842,2018,11,23,NA,NA,NA
-19.30847,147.61842,2018,12,13,NA,0.02556246753826599,NA
-19.30847,147.61842,2019,1,24,NA,0.08198300997348805,0
-19.30847,147.61842,2019,2,13,NA,0.02779487405553662,0
-19.30847,147.61842,2019,3,13,NA,0.026510180621468066,NA
-19.30847,147.61842,2019,5,7,NA,0.08291553421487959,NA
-19.30847,147.61842,2019,5,28,NA,0.07290078902854145,NA
-19.30847,147.61842,2019,7,3,NA,0.11441224692563713,NA
-19.30847,147.61842,2019,8,8,NA,0.002232703973169002,NA
-19.30847,147.61842,2019,8,26,NA,0.05735589250764811,NA
-19.30847,147.61842,2019,9,17,NA,0.06318558193186243,NA
-19.30847,147.61842,2019,10,9,NA,NA,NA
-19.30847,147.61842,2019,11,7,NA,0.03022468505507585,NA
-19.30847,147.61842,2019,12,2,NA,NA,NA
-19.30847,147.61842,2020,1,16,NA,NA,NA
-19.30847,147.61842,2020,2,12,NA,NA,NA
-19.30847,147.61842,2020,3,6,NA,NA,NA
-19.30847,147.61842,2020,4,22,NA,NA,NA
-19.30847,147.61842,2020,6,11,NA,NA,NA
-19.30847,147.61842,2020,7,10,NA,NA,NA
-19.30847,147.61842,2020,8,2,NA,NA,NA
-19.30847,147.61842,2020,9,4,NA,NA,NA
-19.30847,147.61842,2020,9,26,NA,NA,NA
-19.30847,147.61842,2020,10,26,NA,NA,NA
-19.30847,147.61842,2020,11,20,NA,NA,NA
-19.30847,147.61842,2020,12,9,NA,NA,NA
-19.30847,147.61842,2021,1,27,NA,NA,NA
-19.30847,147.61842,2021,2,9,NA,NA,NA
-19.30847,147.61842,2021,3,10,NA,NA,NA
-19.30847,147.61842,2021,4,6,NA,NA,NA
-19.30847,147.61842,2021,5,13,NA,NA,NA
-19.30847,147.61842,2021,6,6,NA,NA,NA
-19.30847,147.61842,2021,6,23,NA,NA,NA
-19.30847,147.61842,2021,8,24,NA,NA,NA
-19.30847,147.61842,2021,9,27,NA,NA,NA
-19.30847,147.61842,2021,10,14,NA,NA,NA
-19.30847,147.61842,2021,11,22,NA,NA,NA
-19.30847,147.61842,2021,12,9,NA,NA,NA
-19.30847,147.61842,2022,1,23,NA,NA,NA
-19.30847,147.61842,2022,2,6,NA,NA,NA
-19.30847,147.61842,2022,3,11,NA,NA,NA
-19.30847,147.61842,2022,4,6,NA,NA,0
-19.30847,147.61842,2022,6,3,NA,NA,NA
-19.30847,147.61842,2022,6,17,NA,NA,NA
-12.4,130.76805,2011,6,27,14.88349657559769,0.021953758444965332,0.20588453618749494
-12.4,130.76805,2011,10,5,13.052063849009585,0.00251781545175713,NA
-12.4,130.76805,2012,1,14,NA,0.055153095785130495,0.17240166589617728
-12.4,130.76805,2012,1,15,16.360920390831666,0.05344801391134503,0.14960981905460358
-12.4,130.76805,2012,4,17,17.780301797222364,0.05973425934096264,0.12811892606317998
-12.4,130.76805,2012,7,29,NA,0.005344369373285748,NA
-12.4,130.76805,2012,7,30,14.096445917553524,0.0018172662489266338,NA
-12.4,130.76805,2012,10,30,14.111285645024964,0.005002458104413376,NA
-12.4,130.76805,2012,12,8,15.854334123954175,0.016699187067385234,0.08940891279942459
-12.4,130.76805,2012,12,9,13.48201420195403,0.015415399742181006,0.10559330835938453
-12.4,130.76805,2013,4,5,17.634409476622466,0.052708260491395306,0.06695640894273917
-12.4,130.76805,2013,6,17,14.917923051845321,0.06792130615906092,0.3288990466491036
-12.4,130.76805,2013,9,16,11.434949619602435,0.0074705143575191785,NA
-12.4,130.76805,2014,1,17,NA,0.05371007902424202,0.215659037232399
-12.4,130.76805,2014,1,18,NA,0.05283431712797867,0.11997484384725492
-12.4,130.76805,2014,4,3,NA,0.026531604720887385,NA
-12.4,130.76805,2014,7,2,14.370114748142669,0.005115245621356383,0.1734395071702159
-12.4,130.76805,2014,9,6,13.533687727618997,NA,0.2370307232439518
-12.4,130.76805,2014,11,30,14.57136538971048,0.004032864576407524,0.08604344997165382
-12.4,130.76805,2015,2,2,NA,0.04660114817692248,0.08995891638332978
-12.4,130.76805,2015,2,3,17.89130498440278,0.04590783667571399,NA
-12.4,130.76805,2015,3,16,12.59731365726384,0.01847724909919264,NA
-12.4,130.76805,2015,5,5,15.222764164127625,7.993064926213111e-4,0.14214342087507248
-12.4,130.76805,2015,8,3,13.020465779490792,NA,NA
-12.4,130.76805,2015,8,4,13.067849310844736,NA,0.14576813258057417
-12.4,130.76805,2015,11,17,NA,NA,0.16839315623044968
-12.4,130.76805,2016,2,1,17.84517112741247,NA,NA
-12.4,130.76805,2016,2,2,17.85910974326697,NA,0.17693896405398846
-12.4,130.76805,2016,5,30,14.42541170597076,0.008455746490815447,0.3678826852433983
-12.4,130.76805,2016,7,23,12.811649516282614,0.005260507562682361,NA
-12.4,130.76805,2016,7,24,12.47951673699572,0.0052645232173103625,NA
-12.4,130.76805,2016,11,7,12.8266404822283,0.040222018909822396,0.17552703752627838
-12.4,130.76805,2017,2,2,NA,0.0476858987075214,NA
-12.4,130.76805,2017,2,3,17.180981373088457,0.04719494128082831,NA
-12.4,130.76805,2017,5,16,15.831535640181755,0.023950760950838576,NA
-12.4,130.76805,2017,7,14,13.93727378982669,0.017395815848503807,NA
-12.4,130.76805,2017,7,15,NA,0.01696456946019231,NA
-12.4,130.76805,2017,10,9,12.682237965681338,0.006564896942065033,NA
-12.4,130.76805,2018,2,8,17.865074623521537,0.2130556195053405,NA
-12.4,130.76805,2018,2,9,18.76709813291211,0.2087166173829448,0.19975345835089683
-12.4,130.76805,2018,5,9,16.272321036853157,0.1490321172406335,NA
-12.4,130.76805,2018,7,30,12.968542634863411,0.013147435781833718,0.047048669308423996
-12.4,130.76805,2018,7,31,12.821491319839595,0.021831019088292058,0.09574017177025478
-12.4,130.76805,2018,10,30,13.799875299521602,0.067811835922028,NA
-12.4,130.76805,2019,2,13,NA,0.14023137363916885,0
-12.4,130.76805,2019,2,14,NA,0.12061629753081587,0
-12.4,130.76805,2019,5,29,NA,0.036639356606926875,NA
-12.4,130.76805,2019,7,22,NA,NA,0.20465585824690366
-12.4,130.76805,2019,7,23,NA,NA,NA
-12.4,130.76805,2019,11,5,14.156639058875953,NA,NA
-12.4,130.76805,2020,2,3,NA,NA,NA
-12.4,130.76805,2020,2,4,NA,NA,NA
-12.4,130.76805,2020,5,11,NA,NA,NA
-12.4,130.76805,2020,8,10,13.48217541233555,NA,NA
-12.4,130.76805,2020,9,21,12.275873068161332,NA,NA
-12.4,130.76805,2020,9,22,12.436862137330877,NA,0.1779654486977224
-12.4,130.76805,2020,11,23,15.198553361855488,NA,NA
-12.4,130.76805,2021,3,3,17.74561705824499,NA,0.17195917204022407
-12.4,130.76805,2021,4,27,NA,NA,NA
-12.4,130.76805,2021,4,28,17.434817111713926,NA,NA
-12.4,130.76805,2021,7,27,12.979001319534746,NA,NA
-12.4,130.76805,2021,11,6,13.41489674622818,NA,NA
-12.4,130.76805,2021,11,7,13.627358009479963,NA,NA
-12.4,130.76805,2022,3,20,NA,NA,NA
-12.4,130.76805,2022,4,27,NA,NA,NA
-12.4,130.76805,2022,4,28,17.126337833879063,NA,NA
